filter	profile	lookback	vol_avg_len	price_weight	vol_weight	smoothing	threshold	n_baseline	n_filtered	retention	pf_baseline	pf_filtered	pf_delta	pnl_baseline	pnl_filtered	calmar
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	1	30	111171	67403	0.6063	4.0595	4.5914	0.5319	959317.0	612062.0	272.51
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	1	35	111171	94019	0.8457	4.0595	4.3627	0.3032	959317.0	835846.0	386.97
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	1	40	111171	105353	0.9477	4.0595	4.205	0.1455	959317.0	921965.0	427.23
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	1	45	111171	109268	0.9829	4.0595	4.1219	0.0624	959317.0	948675.0	439.61
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	1	50	111171	110528	0.9942	4.0595	4.0885	0.0289	959317.0	956355.0	443.17
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	3	30	111171	66011	0.5938	4.0595	4.1823	0.1228	959317.0	577114.0	255.36
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	3	35	111171	95173	0.8561	4.0595	4.1515	0.092	959317.0	828242.0	379.58
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	3	40	111171	106513	0.9581	4.0595	4.107	0.0475	959317.0	923205.0	425.05
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	3	45	111171	109825	0.9879	4.0595	4.0825	0.023	959317.0	949833.0	437.31
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	3	50	111171	110661	0.9954	4.0595	4.0668	0.0073	959317.0	955457.0	439.9
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	5	30	111171	65667	0.5907	4.0595	4.1133	0.0538	959317.0	570118.0	257.97
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	5	35	111171	96917	0.8718	4.0595	4.134	0.0745	959317.0	842041.0	403.66
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	5	40	111171	107676	0.9686	4.0595	4.0962	0.0367	959317.0	932327.0	446.94
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	5	45	111171	110235	0.9916	4.0595	4.0714	0.0119	959317.0	952153.0	456.45
SPEEDREAD	MOST_CONSISTENT	5	20	70	30	5	50	111171	110790	0.9966	4.0595	4.0691	0.0096	959317.0	956743.0	458.65
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	1	35	111171	59687	0.5369	4.0595	4.603	0.5435	959317.0	543138.0	241.82
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	1	40	111171	96554	0.8685	4.0595	4.3106	0.2511	959317.0	854176.0	395.82
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	1	45	111171	107985	0.9713	4.0595	4.1422	0.0827	959317.0	939453.0	435.34
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	1	50	111171	110383	0.9929	4.0595	4.0882	0.0286	959317.0	954925.0	442.5
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	3	35	111171	57316	0.5156	4.0595	4.1703	0.1108	959317.0	501004.0	230.03
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	3	40	111171	97989	0.8814	4.0595	4.1402	0.0807	959317.0	852086.0	392.3
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	3	45	111171	108700	0.9778	4.0595	4.0953	0.0358	959317.0	941203.0	433.33
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	3	50	111171	110620	0.995	4.0595	4.0658	0.0063	959317.0	955023.0	439.7
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	5	35	111171	55977	0.5035	4.0595	4.1113	0.0518	959317.0	486438.0	213.54
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	5	40	111171	99592	0.8958	4.0595	4.1155	0.056	959317.0	863611.0	414.0
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	5	45	111171	109458	0.9846	4.0595	4.0837	0.0242	959317.0	946575.0	453.78
SPEEDREAD	MOST_CONSISTENT	5	20	50	50	5	50	111171	110722	0.996	4.0595	4.0682	0.0087	959317.0	956051.0	458.32
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	1	45	111171	99874	0.8984	4.0595	4.2465	0.187	959317.0	878036.0	406.87
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	1	50	111171	109748	0.9872	4.0595	4.0889	0.0294	959317.0	949535.0	440.01
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	3	45	111171	101353	0.9117	4.0595	4.1321	0.0726	959317.0	880382.0	422.04
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	3	50	111171	110059	0.99	4.0595	4.0691	0.0096	959317.0	950449.0	437.59
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	5	45	111171	103002	0.9265	4.0595	4.1117	0.0522	959317.0	892911.0	428.05
SPEEDREAD	MOST_CONSISTENT	5	20	30	70	5	50	111171	110399	0.9931	4.0595	4.0701	0.0106	959317.0	953489.0	457.09
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	1	30	111171	67451	0.6067	4.0595	4.593	0.5334	959317.0	612614.0	272.76
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	1	35	111171	93983	0.8454	4.0595	4.3534	0.2939	959317.0	835002.0	386.58
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	1	40	111171	105279	0.947	4.0595	4.2037	0.1442	959317.0	921289.0	426.92
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	1	45	111171	109223	0.9825	4.0595	4.1246	0.065	959317.0	948565.0	439.56
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	1	50	111171	110451	0.9935	4.0595	4.0875	0.028	959317.0	955577.0	442.81
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	3	30	111171	66068	0.5943	4.0595	4.1986	0.1391	959317.0	578692.0	266.19
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	3	35	111171	95192	0.8563	4.0595	4.1521	0.0926	959317.0	828428.0	381.41
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	3	40	111171	106443	0.9575	4.0595	4.1099	0.0504	959317.0	922865.0	424.89
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	3	45	111171	109778	0.9875	4.0595	4.0822	0.0227	959317.0	949435.0	437.12
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	3	50	111171	110607	0.9949	4.0595	4.0669	0.0074	959317.0	955021.0	439.7
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	5	30	111171	65569	0.5898	4.0595	4.1456	0.0861	959317.0	570726.0	265.21
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	5	35	111171	96953	0.8721	4.0595	4.1311	0.0716	959317.0	842045.0	403.66
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	5	40	111171	107632	0.9682	4.0595	4.0955	0.036	959317.0	931891.0	446.74
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	5	45	111171	110177	0.9911	4.0595	4.0725	0.013	959317.0	951801.0	456.28
SPEEDREAD	MOST_CONSISTENT	5	50	70	30	5	50	111171	110733	0.9961	4.0595	4.0692	0.0097	959317.0	956265.0	458.42
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	1	35	111171	59836	0.5382	4.0595	4.6106	0.5511	959317.0	544864.0	250.63
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	1	40	111171	96583	0.8688	4.0595	4.3097	0.2502	959317.0	854402.0	395.92
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	1	45	111171	107870	0.9703	4.0595	4.1476	0.088	959317.0	938923.0	435.09
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	1	50	111171	110308	0.9922	4.0595	4.0878	0.0283	959317.0	954275.0	442.2
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	3	35	111171	57650	0.5186	4.0595	4.1775	0.118	959317.0	504280.0	231.96
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	3	40	111171	97849	0.8802	4.0595	4.1457	0.0862	959317.0	851106.0	391.85
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	3	45	111171	108585	0.9767	4.0595	4.096	0.0364	959317.0	940213.0	432.88
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	3	50	111171	110507	0.994	4.0595	4.0674	0.0079	959317.0	954161.0	439.3
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	5	35	111171	56364	0.507	4.0595	4.1333	0.0737	959317.0	490536.0	224.4
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	5	40	111171	99559	0.8955	4.0595	4.1182	0.0586	959317.0	863449.0	413.93
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	5	45	111171	109324	0.9834	4.0595	4.0867	0.0272	959317.0	945719.0	453.36
SPEEDREAD	MOST_CONSISTENT	5	50	50	50	5	50	111171	110633	0.9952	4.0595	4.0712	0.0117	959317.0	955605.0	458.1
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	1	45	111171	99635	0.8962	4.0595	4.2463	0.1868	959317.0	875890.0	419.89
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	1	50	111171	109434	0.9844	4.0595	4.089	0.0295	959317.0	946739.0	438.71
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	3	45	111171	101039	0.9089	4.0595	4.1277	0.0682	959317.0	877686.0	420.75
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	3	50	111171	109780	0.9875	4.0595	4.0749	0.0154	959317.0	948523.0	436.7
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	5	45	111171	102387	0.921	4.0595	4.0987	0.0392	959317.0	886521.0	424.99
SPEEDREAD	MOST_CONSISTENT	5	50	30	70	5	50	111171	110129	0.9906	4.0595	4.0713	0.0118	959317.0	951229.0	456.01
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	1	30	111171	67464	0.6068	4.0595	4.5953	0.5357	959317.0	612776.0	272.83
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	1	35	111171	93858	0.8443	4.0595	4.3651	0.3056	959317.0	834612.0	386.75
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	1	40	111171	105196	0.9463	4.0595	4.2052	0.1457	959317.0	920667.0	426.63
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	1	45	111171	109151	0.9818	4.0595	4.1224	0.0629	959317.0	947757.0	439.18
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	1	50	111171	110384	0.9929	4.0595	4.0893	0.0298	959317.0	955179.0	442.62
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	3	30	111171	66095	0.5945	4.0595	4.1916	0.1321	959317.0	578210.0	265.97
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	3	35	111171	95141	0.8558	4.0595	4.15	0.0905	959317.0	827914.0	381.18
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	3	40	111171	106345	0.9566	4.0595	4.111	0.0515	959317.0	922053.0	424.52
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	3	45	111171	109717	0.9869	4.0595	4.0815	0.022	959317.0	948861.0	436.86
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	3	50	111171	110531	0.9942	4.0595	4.0662	0.0066	959317.0	954297.0	439.36
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	5	30	111171	65871	0.5925	4.0595	4.1449	0.0854	959317.0	573214.0	266.36
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	5	35	111171	96781	0.8706	4.0595	4.1307	0.0711	959317.0	840477.0	402.91
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	5	40	111171	107541	0.9673	4.0595	4.0988	0.0393	959317.0	931377.0	446.49
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	5	45	111171	110068	0.9901	4.0595	4.0724	0.0129	959317.0	950835.0	455.82
SPEEDREAD	MOST_CONSISTENT	5	100	70	30	5	50	111171	110660	0.9954	4.0595	4.0686	0.0091	959317.0	955583.0	458.09
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	1	35	111171	60106	0.5407	4.0595	4.6122	0.5527	959317.0	547164.0	255.92
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	1	40	111171	96457	0.8676	4.0595	4.3036	0.2441	959317.0	852758.0	395.16
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	1	45	111171	107705	0.9688	4.0595	4.1458	0.0863	959317.0	937233.0	434.31
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	1	50	111171	110232	0.9916	4.0595	4.0882	0.0287	959317.0	953711.0	441.94
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	3	35	111171	57975	0.5215	4.0595	4.1803	0.1208	959317.0	507390.0	237.99
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	3	40	111171	97806	0.8798	4.0595	4.1452	0.0857	959317.0	850724.0	391.68
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	3	45	111171	108477	0.9758	4.0595	4.1012	0.0417	959317.0	939821.0	432.7
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	3	50	111171	110408	0.9931	4.0595	4.0688	0.0093	959317.0	953475.0	438.98
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	5	35	111171	56755	0.5105	4.0595	4.153	0.0935	959317.0	494830.0	236.76
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	5	40	111171	99457	0.8946	4.0595	4.1138	0.0543	959317.0	862361.0	413.4
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	5	45	111171	109208	0.9823	4.0595	4.0902	0.0306	959317.0	944975.0	453.01
SPEEDREAD	MOST_CONSISTENT	5	100	50	50	5	50	111171	110533	0.9943	4.0595	4.07	0.0105	959317.0	954625.0	457.63
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	1	45	111171	99350	0.8937	4.0595	4.2598	0.2003	959317.0	874560.0	419.25
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	1	50	111171	109254	0.9828	4.0595	4.0909	0.0314	959317.0	945359.0	438.07
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	3	45	111171	100638	0.9053	4.0595	4.1293	0.0698	959317.0	874552.0	419.25
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	3	50	111171	109639	0.9862	4.0595	4.0766	0.0171	959317.0	947469.0	436.22
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	5	45	111171	101949	0.917	4.0595	4.1002	0.0406	959317.0	882949.0	423.27
SPEEDREAD	MOST_CONSISTENT	5	100	30	70	5	50	111171	109850	0.9881	4.0595	4.0731	0.0136	959317.0	948923.0	454.9
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	1	30	111171	70536	0.6345	4.0595	4.378	0.3184	959317.0	627867.0	300.99
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	1	35	111171	103457	0.9306	4.0595	4.198	0.1385	959317.0	904841.0	433.77
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	1	40	111171	110090	0.9903	4.0595	4.0921	0.0326	959317.0	952783.0	456.75
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	1	45	111171	110955	0.9981	4.0595	4.0725	0.013	959317.0	958493.0	459.49
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	1	50	111171	111061	0.999	4.0595	4.0618	0.0023	959317.0	958557.0	459.52
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	3	30	111171	69962	0.6293	4.0595	4.1126	0.0531	959317.0	606951.0	283.89
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	3	35	111171	104123	0.9366	4.0595	4.1077	0.0481	959317.0	902725.0	432.75
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	3	40	111171	110220	0.9914	4.0595	4.069	0.0095	959317.0	951883.0	446.89
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	3	45	111171	110983	0.9983	4.0595	4.0617	0.0021	959317.0	957825.0	449.68
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	3	50	111171	111049	0.9989	4.0595	4.0624	0.0029	959317.0	958509.0	450.0
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	5	30	111171	70155	0.6311	4.0595	4.0882	0.0287	959317.0	607153.0	288.85
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	5	35	111171	105002	0.9445	4.0595	4.0965	0.037	959317.0	909091.0	435.81
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	5	40	111171	110377	0.9929	4.0595	4.0674	0.0079	959317.0	952981.0	456.85
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	5	45	111171	110977	0.9983	4.0595	4.0648	0.0053	959317.0	958081.0	459.29
SPEEDREAD	MOST_CONSISTENT	10	20	70	30	5	50	111171	111036	0.9988	4.0595	4.0616	0.0021	959317.0	958327.0	459.41
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	1	35	111171	59338	0.5338	4.0595	4.392	0.3325	959317.0	529755.0	248.71
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	1	40	111171	104826	0.9429	4.0595	4.1754	0.1159	959317.0	914687.0	438.49
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	1	45	111171	110496	0.9939	4.0595	4.0783	0.0188	959317.0	955027.0	457.83
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	1	50	111171	111005	0.9985	4.0595	4.0672	0.0077	959317.0	958453.0	459.47
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	3	35	111171	58017	0.5219	4.0595	4.1064	0.0469	959317.0	503618.0	241.43
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	3	40	111171	105648	0.9503	4.0595	4.1065	0.047	959317.0	915755.0	439.0
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	3	45	111171	110615	0.995	4.0595	4.0627	0.0032	959317.0	954753.0	448.24
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	3	50	111171	111006	0.9985	4.0595	4.0623	0.0028	959317.0	958107.0	449.82
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	5	35	111171	57641	0.5185	4.0595	4.0516	-0.008	959317.0	497557.0	232.07
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	5	40	111171	106376	0.9569	4.0595	4.0943	0.0347	959317.0	920967.0	441.5
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	5	45	111171	110704	0.9958	4.0595	4.0651	0.0056	959317.0	955719.0	458.16
SPEEDREAD	MOST_CONSISTENT	10	20	50	50	5	50	111171	111010	0.9986	4.0595	4.0635	0.004	959317.0	958263.0	459.38
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	1	45	111171	105100	0.9454	4.0595	4.1337	0.0742	959317.0	913163.0	437.76
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	1	50	111171	110462	0.9936	4.0595	4.0726	0.0131	959317.0	954191.0	457.43
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	3	45	111171	106036	0.9538	4.0595	4.0961	0.0366	959317.0	918147.0	440.15
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	3	50	111171	110587	0.9947	4.0595	4.0621	0.0026	959317.0	954401.0	448.08
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	5	45	111171	106874	0.9613	4.0595	4.0839	0.0244	959317.0	924199.0	441.78
SPEEDREAD	MOST_CONSISTENT	10	20	30	70	5	50	111171	110677	0.9956	4.0595	4.0612	0.0017	959317.0	955121.0	457.87
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	1	30	111171	70591	0.635	4.0595	4.3986	0.3391	959317.0	629497.0	301.77
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	1	35	111171	103419	0.9303	4.0595	4.1913	0.1318	959317.0	903809.0	433.27
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	1	40	111171	110018	0.9896	4.0595	4.0922	0.0327	959317.0	952215.0	456.48
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	1	45	111171	110899	0.9976	4.0595	4.0724	0.0129	959317.0	958009.0	459.26
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	1	50	111171	111005	0.9985	4.0595	4.0617	0.0022	959317.0	958073.0	459.29
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	3	30	111171	69984	0.6295	4.0595	4.133	0.0735	959317.0	608299.0	291.61
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	3	35	111171	104133	0.9367	4.0595	4.1147	0.0552	959317.0	903425.0	433.09
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	3	40	111171	110145	0.9908	4.0595	4.0718	0.0123	959317.0	951453.0	456.11
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	3	45	111171	110913	0.9977	4.0595	4.0631	0.0036	959317.0	957345.0	449.46
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	3	50	111171	110978	0.9983	4.0595	4.0627	0.0032	959317.0	957915.0	449.73
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	5	30	111171	70168	0.6312	4.0595	4.0878	0.0283	959317.0	607315.0	290.3
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	5	35	111171	104881	0.9434	4.0595	4.0961	0.0366	959317.0	908097.0	434.08
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	5	40	111171	110309	0.9922	4.0595	4.0687	0.0092	959317.0	952549.0	456.64
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	5	45	111171	110913	0.9977	4.0595	4.065	0.0055	959317.0	957565.0	459.04
SPEEDREAD	MOST_CONSISTENT	10	50	70	30	5	50	111171	110977	0.9983	4.0595	4.0621	0.0026	959317.0	957881.0	459.2
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	1	35	111171	59765	0.5376	4.0595	4.4129	0.3534	959317.0	534370.0	256.17
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	1	40	111171	104729	0.9421	4.0595	4.1702	0.1106	959317.0	913549.0	437.94
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	1	45	111171	110347	0.9926	4.0595	4.0796	0.0201	959317.0	953821.0	457.25
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	1	50	111171	110873	0.9973	4.0595	4.0685	0.009	959317.0	957425.0	458.98
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	3	35	111171	58504	0.5263	4.0595	4.1246	0.0651	959317.0	508916.0	243.97
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	3	40	111171	105369	0.9478	4.0595	4.0987	0.0391	959317.0	912629.0	437.5
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	3	45	111171	110483	0.9938	4.0595	4.0663	0.0068	959317.0	953905.0	457.29
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	3	50	111171	110905	0.9976	4.0595	4.0621	0.0025	959317.0	957213.0	449.4
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	5	35	111171	58155	0.5231	4.0595	4.0559	-0.0037	959317.0	501833.0	239.2
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	5	40	111171	106144	0.9548	4.0595	4.0852	0.0257	959317.0	918059.0	438.84
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	5	45	111171	110560	0.9945	4.0595	4.0668	0.0073	959317.0	954623.0	457.63
SPEEDREAD	MOST_CONSISTENT	10	50	50	50	5	50	111171	110915	0.9977	4.0595	4.0639	0.0044	959317.0	957473.0	459.0
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	1	45	111171	104536	0.9403	4.0595	4.132	0.0725	959317.0	908607.0	435.57
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	1	50	111171	110130	0.9906	4.0595	4.0759	0.0164	959317.0	951523.0	456.15
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	3	45	111171	105249	0.9467	4.0595	4.0822	0.0227	959317.0	910089.0	436.28
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	3	50	111171	110300	0.9922	4.0595	4.066	0.0065	959317.0	952283.0	456.51
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	5	45	111171	106015	0.9536	4.0595	4.0671	0.0076	959317.0	915233.0	436.24
SPEEDREAD	MOST_CONSISTENT	10	50	30	70	5	50	111171	110441	0.9934	4.0595	4.0653	0.0057	959317.0	953437.0	455.75
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	1	30	111171	70863	0.6374	4.0595	4.3872	0.3277	959317.0	631425.0	302.7
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	1	35	111171	103333	0.9295	4.0595	4.1924	0.1329	959317.0	903205.0	432.98
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	1	40	111171	109911	0.9887	4.0595	4.0936	0.034	959317.0	951397.0	456.09
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	1	45	111171	110800	0.9967	4.0595	4.0715	0.012	959317.0	957083.0	458.81
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	1	50	111171	110931	0.9978	4.0595	4.0615	0.002	959317.0	957437.0	458.98
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	3	30	111171	70346	0.6328	4.0595	4.1269	0.0674	959317.0	611087.0	292.95
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	3	35	111171	104067	0.9361	4.0595	4.1107	0.0511	959317.0	902481.0	432.64
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	3	40	111171	110078	0.9902	4.0595	4.0714	0.0119	959317.0	950835.0	455.82
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	3	45	111171	110845	0.9971	4.0595	4.0628	0.0033	959317.0	956753.0	449.18
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	3	50	111171	110913	0.9977	4.0595	4.0624	0.0029	959317.0	957345.0	449.46
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	5	30	111171	70375	0.633	4.0595	4.0821	0.0226	959317.0	608953.0	291.09
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	5	35	111171	104801	0.9427	4.0595	4.0995	0.04	959317.0	907697.0	433.89
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	5	40	111171	110241	0.9916	4.0595	4.0696	0.0101	959317.0	952037.0	456.39
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	5	45	111171	110844	0.9971	4.0595	4.0656	0.0061	959317.0	957019.0	458.78
SPEEDREAD	MOST_CONSISTENT	10	100	70	30	5	50	111171	110916	0.9977	4.0595	4.0612	0.0017	959317.0	957287.0	458.91
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	1	35	111171	60790	0.5468	4.0595	4.4406	0.3811	959317.0	544620.0	261.08
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	1	40	111171	104474	0.9398	4.0595	4.1635	0.104	959317.0	910739.0	436.6
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	1	45	111171	110214	0.9914	4.0595	4.0806	0.0211	959317.0	952759.0	456.74
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	1	50	111171	110786	0.9965	4.0595	4.0683	0.0088	959317.0	956667.0	458.61
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	3	35	111171	59504	0.5352	4.0595	4.1604	0.1009	959317.0	519016.0	248.81
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	3	40	111171	105156	0.9459	4.0595	4.1001	0.0406	959317.0	910947.0	436.7
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	3	45	111171	110325	0.9924	4.0595	4.0684	0.0088	959317.0	952713.0	456.72
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	3	50	111171	110826	0.9969	4.0595	4.0615	0.002	959317.0	956487.0	449.05
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	5	35	111171	58864	0.5295	4.0595	4.1021	0.0426	959317.0	510259.0	241.14
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	5	40	111171	105825	0.9519	4.0595	4.0899	0.0304	959317.0	915873.0	437.8
SPEEDREAD	MOST_CONSISTENT	10	100	50	50	5	45	111171	110478	0.9938	4.0595	4.0676	0.0081	959317.0	953995.0	457.33
